DateTime,Entries,UniqueIPs
1480400522,2257,2313
1480401722,2259,2315
1480404122,2260,2316
1480405322,2261,2317
1480406522,2263,2320
1480410122,2264,2321
1480411322,2268,2325
1480416721,2270,2327
1480417922,2269,2326
1480418522,2270,2327
1480419722,2272,2329
1480421521,2274,2331
1480422122,2275,2332
1480422722,2274,2331
1480426922,2275,2332
1480431122,2275,2332
1480432322,2291,2348
1480432921,2292,2349
1480434122,2293,2350
1480435322,2292,2349
1480436522,2291,2348
1480440122,2289,2346
1480441922,2290,2347
1480443121,2288,2345
1480452122,2287,2344
1480453922,2288,2345
1480454521,2291,2348
1480459322,2290,2347
1480459922,2288,2345
1480460522,2288,2345
1480461121,2289,2346
1480461722,2287,2344
1480462921,2286,2343
1480464122,2244,2299
1480467121,2245,2300
1480469522,2247,2302
1480472521,2248,2303
1480474321,2246,2301
1480474921,2248,2303
1480479122,2250,2305
1480481522,2251,2306
1480482721,2257,2312
1480483322,2258,2313
1480488721,2257,2312
1480489321,2257,2312
1480490522,2256,2311
1480500122,2261,2316
1480501321,2262,2317
1480503122,2263,2318
1480504322,2262,2317
1480504921,2268,2323
1480506121,2267,2322
1480506722,2268,2323
1480509722,2269,2324
1480510923,2270,2325
1480512121,2271,2326
1480513321,2272,2327
1480514522,2269,2324
1480515122,2273,2328
1480518721,2275,2330
1480521122,2276,2331
1480521721,2275,2330
1480522922,2273,2328
1480523521,2275,2330
1480524121,2276,2331
1480526522,2279,2334
1480528921,2280,2335
1480529522,2281,2336
1480530722,2281,2336
1480531322,2280,2335
1480532522,2281,2336
1480536122,2280,2335
1480536722,2279,2334
1480537321,2278,2333
1480537922,2278,2333
1480538521,2280,2335
1480539721,2284,2339
1480542122,2285,2340
1480544521,2264,2319
1480546922,2264,2319
1480548122,2267,2322
1480549321,2265,2320
1480551722,2267,2322
1480555322,2271,2326
1480557722,2272,2327
1480560721,2271,2326
1480563121,2272,2327
1480566721,2273,2328
1480568521,2272,2327
1480570322,2273,2328
1480570921,2271,2326
1480573921,2272,2327
1480578122,2273,2328
1480579322,2269,2324
1480584722,2268,2323
1480587122,2271,2326
1480588921,2233,2288
1480589522,2234,2289
1480590722,2236,2291
1480591322,2231,2286
1480594921,2229,2284
1480595522,2228,2283
1480597322,2227,2282
1480600922,2224,2279
1480601522,2220,2275
1480611121,2220,2275
