DateTime,Entries,UniqueIPs
1478983200,11824,11824
1478986800,11715,11715
1478990401,11623,11623
1478994001,11535,11535
1478997600,11450,11450
1479001200,11375,11375
1479004801,11303,11303
1479008401,11238,11238
1479012000,11178,11178
1479015601,11109,11109
1479019201,11025,11025
1479022800,10902,10902
1479026400,10780,10780
1479030000,10649,10649
1479031800,10650,10650
1479034200,10543,10543
1479037200,10425,10425
1479040800,10318,10318
1479044400,10221,10221
1479048000,10122,10122
1479051600,10026,10026
1479055201,9936,9936
1479058800,9844,9844
1479062400,9744,9744
1479066000,9644,9644
1479069600,9547,9547
1479073201,9457,9457
1479075001,9455,9455
1479076800,9344,9344
1479080401,9243,9243
1479084000,9111,9111
1479087600,8966,8966
1479091200,8803,8803
1479094800,8641,8641
1479098401,8494,8494
1479102001,8360,8360
1479105601,8215,8215
1479109200,8057,8057
1479112800,7935,7935
1479114600,7934,7934
1479116400,7794,7794
1479120000,7636,7636
1479123600,7477,7477
1479127200,7334,7334
1479130800,7211,7211
1479134400,7096,7096
1479138000,6991,6991
1479141601,2387,2387
1479145200,2394,2394
1479152400,2392,2392
1479154200,2391,2391
1479159600,2394,2394
1479166800,2400,2400
1479174000,2398,2398
1479181200,2399,2399
1479183000,2388,2388
1479186600,2389,2389
1479188400,2392,2392
1479195600,2387,2387
1479203400,2387,2387
1479206400,2386,2386
1479210001,2384,2384
1479217200,2381,2381
1479223200,2382,2382
1479224400,2385,2385
1479231601,2383,2383
1479237600,2385,2385
1479238801,2382,2382
1479242400,2380,2380
1479246000,2382,2382
1479253200,2386,2386
1479260400,2393,2393
1479267600,2391,2391
1479274801,2392,2392
1479282000,2386,2386
1479289200,2390,2390
1479296400,2391,2391
1479303600,2392,2392
1479307200,2391,2391
1479310800,2387,2387
1479312601,2390,2390
1479314401,2387,2387
1479318000,2388,2388
1479325200,2384,2384
1479328800,2386,2386
1479332401,2385,2385
1479339600,2376,2376
1479346800,2381,2381
1479354001,2376,2376
1479361200,2378,2378
1479364800,2377,2377
1479368400,2378,2378
1479375600,2378,2378
1479382801,2382,2382
1479390001,2377,2377
1479393600,2375,2375
1479397200,2375,2375
1479399000,2378,2378
1479400800,2375,2375
1479404400,2379,2379
1479408000,2376,2376
1479411600,2374,2374
1479418800,2374,2374
1479422400,2373,2373
1479426000,2375,2375
1479429600,2374,2374
1479433200,2372,2372
1479440400,2373,2373
1479447600,2370,2370
1479454800,2370,2370
1479458400,2369,2369
1479460800,2368,2368
1479462000,2369,2369
1479465600,2370,2370
1479469800,2373,2373
1479472800,2372,2372
1479476400,2371,2371
1479481800,2372,2372
1479483600,2372,2372
1479485401,2375,2375
1479487200,2372,2372
1479490800,2381,2381
1479498000,2385,2385
1479505201,2390,2390
1479511200,2391,2391
1479512400,2394,2394
1479519600,2389,2389
1479526800,2386,2386
1479534001,2386,2386
1479541201,2385,2385
1479544800,2383,2383
1479548400,2381,2381
1479552000,2380,2380
1479555601,2383,2383
1479562800,2379,2379
1479566401,2378,2378
1479570000,2376,2376
1479571801,2379,2379
1479573600,2373,2373
1479577200,2373,2373
1479580800,2372,2372
1479584400,2376,2376
1479588000,2375,2375
1479591600,2370,2370
1479595200,2366,2366
1479598801,2367,2367
1479602401,2365,2365
1479606000,2358,2358
1479609600,2356,2356
1479613200,2348,2348
1479616800,2347,2347
1479620401,2348,2348
1479627600,2345,2345
1479631201,2344,2344
1479634801,2342,2342
1479642000,2342,2342
1479649201,2341,2341
1479656400,2334,2334
1479658200,2336,2336
1479660601,2334,2334
1479663600,2338,2338
1479670800,2336,2336
1479678000,2343,2343
1479685200,2343,2343
1479692400,2342,2342
1479699600,2327,2327
1479703200,2323,2323
1479706800,2323,2323
1479710400,2321,2321
1479714001,2321,2321
1479718200,2319,2319
1479721200,2312,2312
1479728401,2315,2315
1479732001,2313,2313
1479735600,2302,2302
1479742800,2305,2305
1479744600,2307,2307
1479746400,2305,2305
1479750000,2305,2305
1479757200,2308,2308
1479764401,2308,2308
1479771600,2313,2313
1479775200,2312,2312
1479778800,2308,2308
1479786000,2307,2307
1479793200,2306,2306
1479800400,2307,2307
1479807600,2303,2303
1479814800,2303,2303
1479822001,2307,2307
1479829201,2303,2303
1479831600,2304,2304
1479832800,2303,2303
1479836400,2305,2305
1479843600,2308,2308
1479850801,2308,2308
1479858001,2310,2310
1479865801,2308,2308
1479872400,2307,2307
1479879600,2307,2307
1479886800,2309,2309
1479892800,2308,2308
1479894001,2306,2306
1479901200,2306,2306
1479908401,2304,2304
1479915601,2297,2297
1479918000,2298,2298
1479919201,2296,2296
1479922800,2304,2304
1479930000,2297,2297
1479937200,2301,2301
1479944400,2302,2302
1479951600,2305,2305
1479958801,2298,2298
1479966000,2292,2292
1479973200,2290,2290
1479980401,2293,2293
1479984000,2284,2284
1479987600,2284,2284
1479991200,2280,2280
1479994801,2280,2280
1479998401,2279,2279
1480002000,2280,2280
1480005601,2281,2281
1480009200,2282,2282
1480012801,2274,2274
1480016401,2272,2272
1480023601,2273,2273
1480030801,2278,2278
1480038000,2286,2286
1480045200,2291,2291
1480052401,2288,2288
1480059600,2288,2288
1480065000,2287,2287
1480066801,2288,2288
1480074001,2286,2286
1480081200,2284,2284
